Date,Country,Location,Region,Operator,Wireline Company,Well,Mud,Open Hole /Cased Hole,Bit size / Csg size [inches],Depth [m],Temperature (degC),Deviation,Dif. Pressure [psi],DLS          [deg/30m],Main Application,Toolstring,Probe/Coring Bit Orientation,System,Jar included in the Toolstring,Successful ,Unsuccessful - Downhole Conditions,Unsuccessful - Wrong Setup,Jar Activation,Remarks,Hole Size Group,Depth Group,Temperature Group,Deviation Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-14,Vietnam,Vung Tau,APAC,TALISMAN,SLB,O,SOBM,OH,8.5,4500,,15,,,Ledges,MSCT,Bit-DOWN,Wireline Express,,1,0,0,,,8-10,4000m-6000m,<110,10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-15,New Zealand,New Plymouth,APAC,SHELL,SLB,R,WBM,OH,8.5,4050,,38,,,Ledges,PEX(HRLA)-CMR,,Wireline Express,,1,0,0,,Run as holefinder - rugose hole.,8-10,4000m-6000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-15,New Zealand,New Plymouth,APAC,SHELL,SLB,R,WBM,OH,8.5,4050,,38,,,Sensor orientation,MDT pretest,Probe-UP,Wireline Express,,1,0,0,,Used Tool Taxi to sample from high side,8-10,4000m-6000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-15,New Zealand,New Plymouth,APAC,SHELL,SLB,R,WBM,OH,8.5,4050,,38,,,Sensor orientation,MDT sampling,Probe-UP,Wireline Express,,1,0,0,,Sample from high side - successful in 1mD rock.,8-10,4000m-6000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-15,Azerbaijan,Baku,EUR,BP,BHI,SDD03,SOBM,OH,12.25,7000,,35,,,Ledges,Sonic scanner,,Wireline Express,,1,0,0,,Holefinder only - 8 holdups (with Probe flywheels),12-14,6000m-8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-15,Azerbaijan,Baku,EUR,BP,BHI,SDD03,SOBM,OH,12.25,7000,,35,,,Ledges,Density Neutron,,Wireline Express,,1,0,0,,Holefinder only - no holdups (no Probe flywheels),12-14,6000m-8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-15,USA,Larose,NAM,FMOG,SLB,S,SOBM,OH,8.5,9020,,45,,,Stick-slip,CMR-LITH-HNGS,,Wireline Express,,1,0,0,,"Tool Taxi wheels only, no data release",8-10,>8000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-15,USA,Larose,NAM,BP,SLB,Hopkins,SOBM,OH,12.25,6400,,60,,,Deviation,PEX(AIT)-SS,,Wireline Express,,1,0,0,,Successfully navigated past rugose section of hole,12-14,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-15,USA,Larose,NAM,BP,SLB,Hopkins,SOBM,OH,12.25,6400,,60,,,Deviation,MDT sampling,Probe-UP,Wireline Express,,1,0,0,,MDT highside sampling,12-14,6000m-8000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-15,USA,Larose,NAM,DGE,SLB,T,SOBM,OH,13.5,4270,,55,,,Deviation,ZAIT-TLD-HGNS,,Wireline Express,,1,0,0,,,12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-15,USA,Larose,NAM,DGE,SLB,T,SOBM,OH,13.5,4270,,55,,,Deviation,MDT sampling,,Wireline Express,,1,0,0,,,12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-15,USA,Larose,NAM,DGE,SLB,T,SOBM,OH,13.5,4270,,55,,,Tool rotation,DOBMI,,Wireline Express,,1,0,0,,tram tracks - no rotation,12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-15,USA,Larose,NAM,DGE,SLB,T,SOBM,OH,13.5,4270,,55,,,Deviation,dual CST,,Wireline Express,,1,0,0,,recovered 58/60.  Guide not used.,12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-15,Azerbaijan,Baku,EUR,BP,BHI,SDD04Y,SOBM,OH,8.5,6280,,40,,,Ledges,Sonic scanner,,Wireline Express,,1,0,0,,Holefinder only - no holdups (no Probe flywheels),8-10,6000m-8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-15,Azerbaijan,Baku,EUR,BP,BHI,SDD04Y,SOBM,OH,8.5,6280,,40,,,Ledges,Density Neutron Resistivity,,Wireline Express,,1,0,0,,Holefinder only - no holdups (no Probe flywheels),8-10,6000m-8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-15,Vietnam,Vung Tau,APAC,KNOC,SLB,U,WBM,OH,8.5,4300,,38,,,Ledges,PEX(AIT)-BHC,,Wireline Express,,1,0,0,,Succesfully passed hole ledges,8-10,4000m-6000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-15,Vietnam,Vung Tau,APAC,KNOC,SLB,U,WBM,OH,8.5,3810,,38,,,Ledges,XPT-FMI,Probe-UP,Wireline Express,,0,Hung-Up - Washout/Ledge,0,,1st run successful. Subsequent runs couldn't pass breakout at coal. Could not run casing past same point.,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-15,Vietnam,Vungtau,APAC,Murphy,SLB,LDT-1X,WBM,OH,8.5,3800,,55,,,Ledges,MDT-TLC (No guide),,Wireline Express,,0,0,Human error at Wellsite,,Refused to attempt with AHFC set at 9deg as per Petromac recommendation. Advised that TLC will not help. Got hold up higher. Pull out. ,8-10,2000m-4000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-15,Azerbaijan,Baku,EUR,BP,BHI,SDA08,SOBM,OH,8.5,6100,,45,,,Ledges,Sonic scanner,,Wireline Express,,1,0,0,,Holefinder only - no holdups (no Probe flywheels),8-10,6000m-8000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-15,Azerbaijan,Baku,EUR,BP,BHI,SDA08,SOBM,OH,8.5,6100,,45,,,Ledges,Density Neutron Resistivity,,Wireline Express,,1,0,0,,Holefinder only - no holdups (no Probe flywheels),8-10,6000m-8000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-15,Azerbaijan,Baku,EUR,BP,BHI,SDA08,SOBM,OH,8.5,6100,,45,,,Ledges,Fluid sampling,,Wireline Express,,1,0,0,,Holefinder only - no holdups (no Probe flywheels),8-10,6000m-8000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-15,Malaysia,Malaysia,APAC,CARIGALI ,SLB,SM-112,,OH,8.5,2352,,48,,,Deviation,PEX-NEXT-HRLA-APS,,Wireline Express,,1,0,0,,Successfully navigated to TD,8-10,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-15,Malaysia,Malaysia,APAC,CARIGALI ,SLB,SM-114,,OH,8.5,2352,,40,,,Ledges,,,Wireline Express,,0,Hung-Up - Bridge,0,,Stopped short of TD. Wiper trip followwed- found blockage.,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-15,Malaysia,Malaysia,APAC,CARIGALI ,SLB,SM-114,,OH,8.5,2352,,40,,,Deviation,,,Wireline Express,,1,0,0,,7 taxis smooth to TD.,8-10,2000m-4000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-15,Trinidad & Tobago,San Fernando,LAM,BP,SLB,Juniper-3,SOBM,OH,12.25,3780,,54,,,Tool rotation,Dual OBMI-ZAIT,,Wireline Express,,1,0,0,,Smooth Operation. No rotation of OBMI images. Heavy mud-high drag ,12-14,2000m-4000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-16,Azerbaijan,Baku,EUR,BP,BHI,SDG-03,SOBM,OH,12.25,6000,,30,,,Ledges,RCX,,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,4000m-6000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-16,Pakistan,Islamabad,MEA,MARI GAS,SLB,V,WBM,OH,12.25,3000,,47,,,Ledges,DSI-PPC-HRLA-HNGS,,Wireline Express,,0,Tool Stuck - Mechanically,0,,Could not reach TD as toolstring get held up around 2700m and then got stuck. It had to be fished using drillpipe,12-14,2000m-4000m,<110,40-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-16,Pakistan,Islamabad,MEA,POGC,SLB,W,WBM,OH,12.25,2637,,29,,,Ledges,HRLA-EMS,,Wireline Express,,1,0,0,,,12-14,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-16,Pakistan,Islamabad,MEA,POGC,SLB,W,WBM,OH,12.25,2637,,29,,,Ledges,PPC-SS-GPIT-TLD,,Wireline Express,,1,0,0,,,12-14,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-16,Pakistan,Islamabad,MEA,POGC,SLB,W,WBM,OH,12.25,2637,,29,,,Stick-slip,FMI-GR,,Wireline Express,,1,0,0,,Originally contingent run. Client decided to ahead based on success of previous runs.,12-14,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-16,Oman,Muscat,MEA,BP,SLB,X,WBM,OH,8.375,5100,,7,,,Ledges,HRLA-APS-HLDT-HLDS-ADT,,Wireline Express,,0,0,Human error at Wellsite,,NOT RECOMMENDED SETUP. Got held up around 4340m. Taxis installed on stiff bridles as opposed to EQF + SAH,8-10,4000m-6000m,<110,<10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-16,Oman,Muscat,MEA,BP,SLB,X,WBM,OH,8.375,5100,,7,,,Ledges,FMI-GR,,Wireline Express,,1,0,0,,Successfully reached TD. Previous attempt of FMI without Taxis was unsuccessful,8-10,4000m-6000m,<110,<10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-16,Malaysia,Malaysia,APAC,REPSOL,SLB,Andalusit-1,SOBM,OH,12.25,5211,,55,,,Deviation,ZAIT-PPC-Pex-CMR-GPIT-Tractor,,Wireline Express,,1,0,0,,,12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-16,Malaysia,Malaysia,APAC,REPSOL,SLB,Andalusit-1,SOBM,OH,12.25,5211,,55,,,Ledges,MDT-GPIT-EQF-Tractor,Probe-UP,Wireline Express,,1,0,0,,3 x 05 Taxis installed on EQF were connected at the bottom of MDT string,12-14,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-16,USA,Larose,NAM,LLOG,SLB,La Femme,SOBM,OH,14.5,4108,,73,,,Deviation,AIT-DOBMI-MSIP,,Wireline Express,,1,0,0,,Successfully navigated to TD - Highest CH Deviation - 73Deg,14-16,4000m-6000m,<110,70-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-16,USA,Larose,NAM,LLOG,SLB,La Femme,SOBM,OH,14.5,4108,,73,,,Deviation,MDT,Probe-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD - Highest CH Deviation - 73Deg,14-16,4000m-6000m,<110,70-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-16,USA,Larose,NAM,LLOG,SLB,La Femme,SOBM,OH,14.5,4108,,73,,,Deviation,LDS-CNL-CMR-ECS,,Wireline Express,,1,0,0,,Successfully navigated to TD - Highest CH Deviation - 73Deg,14-16,4000m-6000m,<110,70-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-16,USA,Larose,NAM,LLOG,SLB,La Femme,SOBM,OH,14.5,4108,,73,,,Deviation,CST,,Wireline Express,,1,0,0,,Successfully navigated to TD - Highest CH Deviation - 73Deg,14-16,4000m-6000m,<110,70-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Indonesia,Jakarta,APAC,PERTAMINA,SLB,Manduru MDR-02,WBM,OH,8.5,3300,,62,,,Deviation,FMI-SS-Tractor,,Wireline Express,,1,0,0,,Descent to 6m above TD without tractor assistance. Tractor operated to convey through last 6m. ,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Indonesia,Jakarta,APAC,PERTAMINA,SLB,Manduru MDR-02,WBM,OH,8.5,3300,,62,,,Deviation,XL-Rock-Tractor,Bit-DOWN,Wireline Express,,1,0,0,,Got held up at CSG Shoe. Used tractor to overcome restriction. Continued to TD without use of tractor. ,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Indonesia,Jakarta,APAC,PERTAMINA,SLB,Manduru MDR-02,WBM,OH,8.5,3300,,62,,,Deviation,XL-Rock-Tractor,Bit-DOWN,Wireline Express,,0,Hung-Up - Washout/Ledge,0,,Guide not installed. Only Taxis used. Several holdups experience while going down. Last 200m had to be tractored. ,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Indonesia,Jakarta,APAC,PERTAMINA,SLB,Manduru MDR-02,WBM,OH,8.5,3300,,62,,,Deviation,FMI-SS-Tractor,,Wireline Express,,1,0,0,,Descent to 6m above TD without tractor assistance. Tractor operated to convey through last 6m. ,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Indonesia,Jakarta,APAC,PERTAMINA,SLB,Manduru MDR-02,WBM,OH,8.5,3300,,62,,,Deviation,VSI4 - Soft Bridles,,Wireline Express,,1,0,0,,Client decided not to go in OH with flexible bridles. Data acquired in cased hole. ,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Indonesia,Jakarta,APAC,PERTAMINA,SLB,Manduru MDR-02,WBM,OH,8.5,3300,,62,,,Deviation,VSI2 - Stiff Bridles,,Wireline Express,,0,0,Human error at Wellsite,,"NOT RECOMMENDED SETUP. 3 x 05 taxis used above VSI. Good orientation in the first few stations but then toolstring rotated upside down and couldn’t be rotated back, possibly due to corckscrewed hole. ",8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Indonesia,Jakarta,APAC,PERTAMINA,SLB,Manduru MDR-02,WBM,OH,8.5,3300,,62,,,Deviation,VSI4 - Soft Bridles,,Wireline Express,,0,Hung-Up - Washout/Ledge,0,,Toolstring went in OH. Got held up at 3000m. Data acquired above hold up depth and was sufficient for the client.,8-10,2000m-4000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Kuwait,Ahmadi,MEA,KOC,SLB,SA-533,SOBM,OH,9.25,4917,,55,,,Deviation,AIT-GPIT-SS-EMS-PPC,,Wireline Express,,1,0,0,,Successfully navigated to TD,8-10,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Kuwait,Ahmadi,MEA,KOC,SLB,SA-533,SOBM,OH,9.25,4917,,55,,,Stick-slip,Pex-PPC-ECS-HNGS,,Wireline Express,,1,0,0,,NMR data acquired in Jurassic  (often cancelled),8-10,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Kuwait,Ahmadi,MEA,KOC,SLB,SA-533,SOBM,OH,9.25,4917,,55,,,Stick-slip,PPC-CMR,,Wireline Express,,1,0,0,,Conveyance configuration within KOC length restrictions ,8-10,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Ivory Coast,Abidjan,AFR,ANADARKO,SLB,Y,SOBM,OH,12.25,4500,,30,,,Ledges,CMR-TLD-NEXT-ZAIT ,,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,4000m-6000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Ivory Coast,Abidjan,AFR,ANADARKO,SLB,Y,SOBM,OH,12.25,4500,,30,,,Ledges,XPT-MAST-NGI,Probe-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,4000m-6000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Ivory Coast,Abidjan,AFR,ANADARKO,SLB,Y,SOBM,OH,12.25,4500,,30,,,Ledges,MDT,Probe-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,4000m-6000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,Ivory Coast,Abidjan,AFR,ANADARKO,SLB,Y,SOBM,OH,12.25,4500,,30,,,Ledges,XL-Rock,Bit-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,4000m-6000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,USA,Larose,NAM,LLOG,SLB,Z,SOBM,OH,14.5,8000,,37,,,Ledges,MDT Sampling,,Wireline Express,,0,0,Human error at Wellsite,,NOT RECOMMENDED SETUP. Hole-finder configured incorrectly.,14-16,6000m-8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-16,USA,Larose,NAM,CHEVRON,SLB,Guadalupe-3,SOBM,OH,12.25,9756,,32,,,Ledges,ZAIT-HLDS-QCNT-HNGS-CMR,,Wireline Express,,0,Hung-Up - Bridge,0,,Could not descend past 9450m. Required Wiper Trip and 17klbs force to remove obstruction,12-14,>8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-16,USA,Larose,NAM,CHEVRON,SLB,Guadalupe-3,SOBM,OH,12.25,9756,,32,,,Ledges,ZAIT-HLDS-QCNT-HNGS-CMR,,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-16,USA,Larose,NAM,CHEVRON,SLB,Guadalupe-3,SOBM,OH,12.25,9756,,32,,,Ledges,MDT Sampling,,Wireline Express,,1,0,0,,Holefinder Only - Successfully navigated to TD,12-14,>8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-16,USA,Larose,NAM,CHEVRON,SLB,Guadalupe-3,SOBM,OH,12.25,9756,,32,,,Ledges,MDT Sampling,,Wireline Express,,1,0,0,,Holefinder Only - Successfully navigated to TD,12-14,>8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-16,USA,Larose,NAM,CHEVRON,SLB,Guadalupe-3,SOBM,OH,12.25,9756,,32,,,Ledges,XL-Rock,Bit-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-16,USA,Larose,NAM,CHEVRON,SLB,Guadalupe-3,SOBM,OH,12.25,9756,,32,,,Ledges,XL-Rock,Bit-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-16,USA,Larose,NAM,CHEVRON,SLB,Guadalupe-3,SOBM,OH,12.25,9756,,32,,,Ledges,NGI-MSIP,,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-16,USA,Larose,NAM,CHEVRON,SLB,Hoffe Park,SOBM,OH,12.25,5480,,23,,,Ledges,MDT Sampling,,Wireline Express,,1,0,0,,Holefinder Only - Successfully navigated to TD,12-14,4000m-6000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-16,USA,Larose,NAM,CHEVRON,SLB,Hoffe Park,SOBM,OH,12.25,5480,,23,,,Ledges,XL-Rock,Bit-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,4000m-6000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,Egypt,Cairo,MEA,BP,SLB,Atoll-2,SOBM,OH,8.5,4000,,24,,,Ledges,MSCT,Bit-DOWN,Wireline Express,NO,1,0,0,,Successfully navigated to TD,8-10,2000m-4000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,Kuwait,Ahmadi,MEA,KOC,SLB,RA-553,SOBM,OH,9.25,4882,,54,,,Deviation,AIT-DSI-GPIT-EMS-GR,,Wireline Express,,1,0,0,,Successfully navigated to TD,8-10,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,Kuwait,Ahmadi,MEA,KOC,SLB,RA-553,SOBM,OH,9.25,4882,,54,,,Deviation,PEX-ECS-HNGS-GR,,Wireline Express,,1,0,0,,Successfully navigated to TD,8-10,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,Kuwait,Ahmadi,MEA,KOC,SLB,RA-553,SOBM,OH,9.25,4882,,54,,,Tool rotation,UBI-OBMI-GR,,Wireline Express,,1,0,0,,Taxis added to program. “Train track” Images (no rotation). ,8-10,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,Kuwait,Ahmadi,MEA,KOC,SLB,RA-553,SOBM,OH,9.25,4882,,54,,,Stick-slip,CMR-GR,,Wireline Express,,1,0,0,,Reduced stick-slip ,8-10,4000m-6000m,<110,50-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,USA,Larose,NAM,ANADARKO,SLB,Constellation,SOBM,OH,12.25,8300,,38,,,Ledges,MDT Pressure-XPT-NGI,Probe-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,30-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,USA,Larose,NAM,CHEVRON,SLB,Anchor-4,SOBM,OH,12.25,9770,,25,,,Ledges,ZAIT-HLDS-QCNT-HNGS,,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,USA,Larose,NAM,CHEVRON,SLB,Anchor-4,SOBM,OH,12.25,9770,,25,,,Ledges,NGI-MSIP,,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,USA,Larose,NAM,CHEVRON,SLB,Anchor-4,SOBM,OH,12.25,9770,,25,,,Ledges,CMR,,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,USA,Larose,NAM,CHEVRON,SLB,Anchor-4,SOBM,OH,12.25,9770,,25,,,Ledges,XL-Rock,Bit-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,USA,Larose,NAM,CHEVRON,SLB,Anchor-4,SOBM,OH,12.25,9770,,25,,,Ledges,XL-Rock,Bit-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,USA,Larose,NAM,CHEVRON,SLB,Anchor-4,SOBM,OH,12.25,9770,,25,,,Ledges,XL-Rock,Bit-DOWN,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,USA,Larose,NAM,CHEVRON,SLB,St Malo,SOBM,OH,12.25,8100,,23,,,Ledges,ZAIT-HLDT-QCNT-HGNS,,Wireline Express,,1,0,0,,Successfully navigated to TD,12-14,>8000m,<110,20-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,Kuwait,Ahmadi,MEA,KOC,SLB,SA-595,SOBM,OH,12.25,4283,,70,,,Deviation,EMS-DSI-AIT,,Wireline Express,,1,0,0,,Highest deviation logged  in Middle East  in recent history.,12-14,4000m-6000m,<110,60-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
